date,Formula 1,F1,Bahrain Grand Prix,Emilia Romagna Grand Prix,Portuguese Grand Prix,Spanish Grand Prix,Monaco Grand Prix,Azerbaijan Grand Prix,French Grand Prix,Styrian Grand Prix,Austrian Grand Prix,British Grand Prix,Hungarian Grand Prix,Belgian Grand Prix,Dutch Grand Prix,Italian Grand Prix,Russian Grand Prix,Turkish Grand Prix,United States Grand Prix,Mexico City Grand Prix,São Paulo Grand Prix,Qatar Grand Prix,Saudi Arabian Grand Prix,Abu Dhabi Grand Prix,Australian Grand Prix,Miami Grand Prix,Canadian Grand Prix,Singapore Grand Prix,Japanese Grand Prix,Bahrain International Circuit,Autodromo Enzo e Dino Ferrari,Autódromo Internacional do Algarve,Circuit de Barcelona-Catalunya,Circuit de Monaco,Baku City Circuit,Circuit Paul Ricard,Red Bull Ring,Silverstone Circuit,Hungaroring,Circuit de Spa-Francorchamps,Circuit Park Zandvoort,Autodromo Nazionale di Monza,Sochi Autodrom,Istanbul Park,Circuit of the Americas,Autódromo Hermanos Rodríguez,Autódromo José Carlos Pace,Losail International Circuit,Jeddah Corniche Circuit,Yas Marina Circuit,Albert Park Grand Prix Circuit,Miami International Autodrome,Circuit Gilles Villeneuve,Marina Bay Street Circuit,Suzuka Circuit,Mercedes,Red Bull,McLaren,Ferrari,AlphaTauri,Aston Martin,Alfa Romeo,Alpine F1 Team,Williams,Haas F1 Team,Lewis Hamilton,Max Verstappen,Valtteri Bottas,Lando Norris,Sergio Pérez,Charles Leclerc,Daniel Ricciardo,Carlos Sainz,Yuki Tsunoda,Lance Stroll,Kimi Räikkönen,Antonio Giovinazzi,Esteban Ocon,George Russell,Sebastian Vettel,Mick Schumacher,Pierre Gasly,Nicholas Latifi,Fernando Alonso,Nikita Mazepin,Robert Kubica,Kevin Magnussen,Guanyu Zhou,Alexander Albon,Nico Hülkenberg,Nyck de Vries,geo
2021-07-17,14,58,0,0,0,0,0,0,0,0,0,28,2,0,0,3,0,0,0,0,5,0,0,7,8,0,3,4,6,0,0,0,0,0,0,1,1,10,2,0,2,0,6,32,4,0,0,0,0,0,17,0,0,0,0,24,2,2,6,0,2,3,0,19,0,15,16,1,9,0,6,8,5,1,1,1,0,1,13,5,3,1,0,12,2,1,2,0,0,0,0,WW
2021-07-18,30,98,0,0,0,0,1,0,0,0,1,100,2,0,0,3,0,0,0,0,0,0,0,16,10,11,5,2,0,6,6,0,0,0,0,0,2,16,4,0,0,0,0,38,5,0,0,0,0,27,0,20,0,20,29,24,3,2,6,0,2,2,0,23,0,80,100,4,15,2,52,15,11,4,5,2,1,3,11,10,9,5,1,22,2,3,9,3,3,2,0,WW
2021-07-19,6,25,0,0,0,0,0,0,0,0,0,16,1,0,1,6,0,3,0,0,0,0,9,0,0,0,7,2,0,4,0,0,0,0,0,1,1,3,4,0,0,0,6,31,6,18,0,0,0,41,0,0,0,0,0,23,2,2,5,0,2,2,0,18,0,57,53,1,6,0,11,8,4,1,2,0,0,1,4,9,3,2,0,8,1,3,3,0,3,0,0,WW
2021-07-20,3,15,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,11,0,0,9,4,0,0,3,0,0,0,10,0,0,0,0,3,1,2,0,2,0,0,0,0,40,9,17,0,0,0,35,20,0,0,0,23,22,2,2,5,0,2,2,0,18,0,23,22,1,4,0,5,6,3,1,1,0,0,1,4,6,3,2,0,5,1,6,4,0,3,0,3,WW
2021-07-21,2,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,2,0,0,0,0,0,0,0,1,1,3,0,2,0,0,37,6,0,0,0,28,0,0,0,0,0,0,21,2,2,5,0,2,2,0,23,0,12,13,1,3,0,5,5,3,1,1,0,0,1,2,3,3,2,0,5,1,3,3,0,2,1,3,WW
2021-07-22,2,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,8,1,1,0,4,0,0,3,0,43,10,0,28,21,20,19,0,0,0,14,0,27,2,2,6,0,2,2,0,21,0,10,11,1,3,0,5,6,4,1,1,1,0,1,3,4,2,2,0,4,1,3,3,2,4,0,3,WW
2021-07-23,2,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,16,4,0,0,10,4,0,0,0,0,0,1,1,1,3,0,0,0,0,41,8,0,0,30,0,18,0,0,15,0,0,23,2,2,6,0,2,2,0,19,0,9,9,1,4,0,2,5,4,1,1,1,1,1,2,3,2,2,0,4,1,4,5,0,0,0,0,WW
2021-07-24,4,14,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,2,0,0,7,0,0,4,0,4,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,45,6,0,28,0,0,87,0,0,0,0,35,24,2,2,6,0,2,2,0,19,0,9,10,1,3,0,4,5,4,0,1,0,0,1,3,3,1,2,0,5,1,3,4,4,3,0,3,WW
2021-07-25,5,15,0,0,0,0,0,0,0,0,0,1,1,0,0,10,3,5,0,0,0,0,0,14,15,0,0,13,11,0,0,12,0,0,0,0,1,1,5,0,4,0,3,37,12,0,0,0,0,49,0,0,0,0,23,24,2,2,7,0,2,3,0,18,0,8,10,1,3,0,3,7,3,1,1,1,0,1,3,3,2,2,0,6,1,2,3,0,1,3,8,WW
2021-07-26,2,10,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,2,0,0,0,9,0,4,0,0,0,0,0,0,0,6,0,0,1,0,6,0,3,0,4,29,4,0,0,0,0,43,0,34,0,0,0,23,2,2,6,0,1,2,0,18,0,7,7,1,3,0,4,4,3,1,1,0,0,1,3,4,2,1,0,4,1,2,3,0,2,0,7,WW
2021-07-27,2,10,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,7,0,0,8,0,0,3,6,5,0,3,0,0,3,0,1,1,1,6,0,0,0,2,36,8,18,17,0,0,0,0,0,0,0,0,23,2,1,5,0,1,2,0,18,0,7,7,1,2,0,3,3,2,0,1,1,0,1,2,2,2,1,1,4,1,4,7,0,1,3,7,WW
2021-07-28,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,3,0,0,0,0,4,0,7,7,0,0,3,0,0,0,0,0,0,0,1,8,0,0,0,2,32,7,0,0,0,0,35,0,0,0,0,35,22,2,1,5,0,2,2,0,18,0,8,7,1,2,0,3,3,2,0,1,1,0,1,2,2,2,2,0,4,1,4,3,0,2,0,7,WW
2021-07-29,2,11,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,1,0,12,0,0,0,0,31,5,22,0,0,23,0,0,0,28,0,0,23,2,2,5,0,2,2,0,20,0,11,9,1,3,0,4,4,2,1,1,0,0,1,3,3,1,3,0,10,0,5,3,1,2,0,10,WW
2021-07-30,4,18,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,6,5,0,4,0,0,0,0,0,0,3,1,1,1,25,0,0,0,0,35,6,0,0,17,0,0,0,0,0,0,0,23,2,2,5,0,2,2,0,22,0,10,10,1,2,0,5,5,3,1,1,1,0,1,3,4,2,1,1,6,1,7,2,0,2,2,6,WW
2021-07-31,8,36,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,5,15,9,0,0,0,0,0,6,3,0,0,0,2,1,42,0,0,2,0,26,5,24,0,0,0,0,0,0,0,0,0,24,2,2,6,0,2,2,0,20,0,16,16,1,3,0,5,5,4,2,2,1,0,1,2,4,7,3,1,8,1,3,4,0,2,2,6,WW
2021-08-01,26,89,0,0,0,0,0,0,0,0,0,1,84,1,0,4,3,2,0,0,0,5,9,12,5,3,6,4,5,0,0,0,0,0,0,1,2,1,100,0,3,0,0,33,9,0,20,0,0,0,0,0,0,0,22,23,3,2,6,0,2,3,0,19,0,54,38,5,9,2,13,9,16,5,4,3,2,100,14,45,16,7,6,37,3,4,5,2,0,2,6,WW
2021-08-02,5,25,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,2,0,0,34,0,0,0,28,0,17,38,0,0,0,33,23,2,2,11,0,2,2,0,18,0,22,9,2,3,0,4,6,9,1,3,1,0,20,8,40,4,2,1,16,1,3,1,0,3,1,3,WW
2021-08-03,3,13,0,0,0,0,0,0,0,0,0,1,5,0,0,4,3,3,6,0,4,0,0,7,5,4,0,0,4,0,0,0,0,0,0,0,2,0,4,1,0,0,0,35,0,48,0,21,0,0,0,0,34,0,0,22,2,1,6,0,1,2,0,18,0,10,7,1,3,0,5,4,4,1,2,1,0,7,6,14,3,2,1,9,0,3,2,0,0,4,0,WW
2021-08-04,2,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,4,5,0,6,0,0,0,3,3,3,0,1,1,0,2,0,0,0,0,26,4,23,40,0,0,0,0,0,0,0,0,22,2,1,5,0,2,2,0,18,0,8,6,1,3,0,4,5,3,1,2,1,1,4,4,10,3,2,1,7,1,3,3,0,3,0,5,WW
2021-08-05,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,6,8,0,0,0,4,3,0,12,0,0,0,0,0,0,0,2,1,2,0,0,0,0,24,2,0,0,19,0,0,0,0,0,0,0,23,2,1,5,0,1,2,0,17,0,9,6,1,2,0,4,5,4,1,1,1,0,2,2,8,1,1,1,6,1,4,1,0,0,0,4,WW
2021-08-06,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,39,7,19,0,0,0,21,30,0,0,0,0,22,2,1,5,0,2,2,0,18,0,8,6,1,3,0,4,5,3,1,2,0,0,2,3,11,1,2,1,5,0,4,2,0,1,2,0,WW
2021-08-07,2,10,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,3,2,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,35,8,0,23,0,0,25,0,0,31,0,0,23,2,2,5,0,2,2,0,18,0,8,6,1,2,0,4,4,3,1,1,1,0,2,3,12,2,1,0,5,0,2,2,1,1,0,0,WW
2021-08-08,3,11,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,3,0,0,0,0,0,12,0,0,0,0,4,4,0,0,0,0,0,0,11,0,0,0,0,0,0,41,4,22,0,0,19,36,26,0,0,22,0,22,2,2,5,0,1,2,0,20,0,8,5,1,3,0,4,5,2,1,1,1,1,2,3,8,1,3,1,6,1,5,7,0,2,0,0,WW
2021-08-09,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,11,0,0,0,0,0,0,10,4,4,2,3,0,3,0,3,0,0,1,2,0,2,0,0,0,0,36,2,0,26,0,39,0,0,0,0,0,0,22,2,1,5,0,1,2,0,17,0,6,4,1,2,0,4,4,2,1,1,0,0,2,4,8,2,2,0,5,0,1,4,0,0,1,4,WW
2021-08-10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,29,8,0,0,0,0,39,23,13,0,0,16,23,2,1,5,0,1,2,0,17,0,6,5,0,2,0,4,4,2,0,1,1,0,1,2,6,2,2,0,4,0,0,2,0,0,0,8,WW
2021-08-11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,5,5,0,0,6,3,0,0,0,0,0,0,2,0,0,2,1,1,0,2,0,2,43,5,42,0,0,0,18,0,0,0,0,0,21,2,1,5,0,1,2,0,19,0,6,4,0,2,0,4,4,2,1,1,1,0,1,3,3,2,2,1,5,0,0,1,0,2,1,0,WW
2021-08-12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,3,9,0,0,3,0,6,0,0,3,0,2,0,1,0,0,0,2,35,4,48,0,16,0,0,0,22,0,0,0,21,2,1,4,0,1,2,0,20,0,6,4,1,2,0,2,3,2,1,1,1,0,1,2,4,3,1,0,5,1,2,0,0,0,1,6,WW
2021-08-13,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,1,0,5,0,0,27,0,0,0,0,0,0,0,0,0,0,17,22,2,1,5,0,2,2,0,18,0,6,4,1,3,0,3,3,2,0,0,1,0,1,2,4,1,1,0,4,0,0,0,0,0,1,10,WW
2021-08-14,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,5,0,0,0,0,10,0,5,0,5,0,4,0,0,0,0,0,1,5,0,1,0,0,6,0,42,9,0,0,27,0,23,0,0,17,0,0,22,3,2,5,0,1,2,0,18,0,7,5,0,4,0,3,3,2,0,1,0,0,1,2,3,2,3,0,5,2,2,3,0,2,2,6,WW
2021-08-15,4,11,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,5,0,0,27,4,9,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,0,0,33,10,0,0,32,0,0,0,0,0,0,0,23,2,2,6,0,2,2,0,17,0,7,6,0,3,0,2,4,3,1,1,1,0,1,2,2,2,4,0,4,0,0,2,0,3,0,88,WW
2021-08-16,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,12,4,2,3,3,0,0,5,3,0,0,4,1,3,0,1,0,0,0,0,31,6,32,0,0,0,33,0,0,0,16,16,23,2,1,5,0,1,2,0,17,0,5,5,1,2,0,3,7,2,1,1,0,0,1,2,3,0,2,1,4,0,4,0,1,0,1,44,WW
2021-08-17,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,3,0,0,1,1,1,0,0,0,2,29,4,0,20,0,0,0,0,43,0,0,49,22,3,2,5,0,1,2,0,18,0,7,5,1,3,0,2,4,2,0,1,0,0,1,2,4,2,2,0,4,1,4,3,2,1,1,16,WW
2021-08-18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,2,0,0,8,0,7,0,3,0,25,2,0,0,5,11,0,0,1,0,1,0,2,0,0,26,6,0,0,0,0,0,0,0,15,0,43,23,2,1,5,0,1,2,0,18,0,6,4,1,2,0,3,4,2,0,1,1,1,0,2,3,2,2,0,5,0,0,2,0,2,0,13,WW
2021-08-19,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,5,0,0,0,0,1,0,1,0,0,0,0,35,6,0,0,0,0,0,0,0,0,24,0,23,2,2,5,0,1,2,0,18,0,6,4,1,2,0,2,5,3,0,0,0,0,1,2,3,2,2,0,4,1,2,4,0,0,3,7,WW
2021-08-20,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,0,12,0,0,0,0,3,0,0,4,0,0,0,1,1,0,2,0,0,2,0,26,8,0,0,0,34,0,0,14,13,0,0,22,2,1,5,0,1,2,0,18,0,5,5,0,1,0,3,4,2,0,1,0,0,0,2,3,1,1,0,3,0,2,0,0,0,0,4,WW
2021-08-21,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,2,0,5,0,0,6,8,11,4,0,3,0,0,6,0,0,0,0,1,1,3,1,0,0,0,32,0,57,34,0,0,25,0,0,0,0,0,23,2,2,5,0,2,2,0,20,0,5,4,0,2,0,2,3,2,0,1,0,0,2,2,3,1,2,0,9,0,6,16,0,0,1,15,WW
2021-08-22,4,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,8,6,0,4,0,0,0,0,0,0,0,1,1,4,0,0,0,0,51,12,41,0,0,0,0,14,66,0,0,0,23,2,1,5,0,2,2,0,20,0,6,5,1,2,0,3,5,3,0,1,1,0,1,2,1,2,2,0,7,1,22,10,2,1,0,5,WW
2021-08-23,2,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30,8,0,0,21,0,0,0,0,25,0,15,22,2,1,5,0,2,2,0,18,0,5,4,1,2,0,3,3,3,0,1,1,0,1,2,7,1,1,0,4,0,10,5,0,3,2,3,WW
2021-08-24,2,9,0,0,0,0,0,0,0,0,0,1,1,1,0,3,4,0,0,0,25,0,0,18,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,20,8,0,0,75,0,0,0,0,0,0,0,25,2,2,5,0,2,2,0,23,0,5,6,1,2,0,4,5,2,1,2,0,1,1,2,4,2,2,0,4,0,7,2,2,0,3,0,WW
2021-08-25,2,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,2,0,0,0,4,4,2,0,0,0,7,0,0,0,0,0,0,1,0,1,0,3,0,2,31,0,0,0,0,0,0,0,0,18,0,19,22,2,1,5,0,1,2,0,17,0,5,5,1,1,0,2,3,2,0,1,0,1,1,2,2,3,1,0,4,0,3,2,0,0,2,0,WW
2021-08-26,2,10,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,11,7,0,0,9,7,7,4,0,0,0,0,3,0,0,3,0,2,1,1,1,0,3,0,36,0,20,0,0,0,16,14,0,0,0,0,22,2,1,5,0,1,2,0,17,0,5,5,1,2,0,3,3,2,1,0,0,1,1,2,3,2,2,0,7,1,3,2,1,0,1,0,WW
2021-08-27,4,18,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,2,0,5,0,0,6,5,9,8,0,0,0,9,0,0,0,4,0,1,1,3,1,0,0,4,0,34,4,16,22,0,0,0,0,0,0,0,0,23,2,1,5,0,1,2,0,18,0,7,11,1,2,0,3,3,2,1,1,1,0,1,2,4,3,2,0,7,1,5,0,0,0,2,0,WW
2021-08-28,9,45,0,0,0,0,1,0,0,0,0,1,1,18,1,7,3,0,3,0,0,9,0,0,0,8,0,0,0,0,3,0,0,0,0,1,1,2,1,1,3,0,0,34,5,0,0,0,0,18,14,0,0,0,26,24,3,2,6,0,2,2,0,19,0,12,17,2,21,0,6,5,4,2,1,1,0,2,27,7,5,2,1,9,1,3,4,0,0,0,5,WW
2021-08-29,27,99,0,0,0,0,0,0,0,0,0,1,1,84,2,6,0,0,3,0,0,0,0,21,0,5,0,7,3,3,0,0,4,0,0,1,2,4,1,10,0,0,2,56,8,0,0,0,0,17,0,0,0,0,0,23,3,2,5,0,2,3,0,18,0,20,40,2,21,2,9,15,7,6,4,2,1,4,41,14,12,5,3,13,4,2,3,0,2,0,0,WW
2021-08-30,5,18,0,0,0,0,0,0,0,0,0,0,0,14,1,2,0,4,0,4,0,0,9,0,10,0,0,0,0,2,0,0,5,0,0,0,1,1,1,1,0,0,0,42,3,0,0,0,0,95,0,0,0,0,0,25,2,1,4,0,2,2,0,19,0,8,9,1,4,0,3,5,3,1,1,1,0,1,11,5,2,2,0,6,1,1,2,0,1,0,2,WW
2021-08-31,2,11,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,0,4,2,0,5,0,0,8,3,0,0,0,0,6,0,0,4,3,0,1,0,0,0,2,0,0,30,6,0,0,0,0,28,0,22,0,0,0,25,2,1,5,0,1,2,0,19,0,7,8,1,3,0,3,4,3,1,1,1,0,1,9,3,1,2,0,4,1,1,2,0,2,2,11,WW
2021-09-01,2,11,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,5,0,8,0,2,0,0,9,0,0,0,0,1,2,0,1,0,0,0,0,19,7,23,0,0,0,38,0,47,0,15,14,23,1,1,4,0,1,2,0,18,0,6,8,1,2,0,3,5,9,1,1,9,1,1,7,5,2,1,0,5,1,4,1,0,1,2,29,WW
2021-09-02,2,12,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,5,0,0,10,0,12,0,4,0,4,0,0,0,0,0,0,4,1,1,0,1,0,0,4,0,23,6,19,16,20,0,21,0,0,0,0,0,22,1,1,4,0,1,2,0,18,0,7,9,1,2,0,3,3,4,1,0,14,1,1,8,4,3,1,0,6,0,6,4,0,0,0,26,WW
2021-09-03,4,21,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,2,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,4,1,2,1,1,0,0,4,0,20,4,0,0,0,0,0,0,0,0,0,0,23,2,1,5,0,2,2,0,19,0,10,14,1,3,0,4,5,3,1,1,9,1,1,8,6,3,2,0,4,1,2,2,1,2,0,24,WW
2021-09-04,9,42,0,0,0,0,0,0,0,0,0,1,0,1,22,13,0,0,3,0,8,0,0,13,0,4,0,0,0,0,0,0,4,4,5,0,2,0,1,0,0,0,0,40,9,58,0,0,0,0,24,0,16,0,0,23,2,2,5,0,2,3,0,19,0,13,31,1,3,0,8,7,5,1,1,12,2,2,11,8,5,4,2,7,2,100,2,0,4,0,22,WW
2021-09-05,19,71,0,0,0,0,1,0,0,0,0,0,1,1,54,8,0,0,2,6,0,11,0,12,0,0,3,4,0,0,0,0,0,10,0,1,3,1,1,0,10,3,0,41,9,0,0,0,24,0,0,0,17,0,0,23,3,2,6,0,2,3,0,21,0,25,76,6,6,1,11,8,7,3,2,5,2,3,14,9,15,9,1,14,5,65,2,1,3,2,48,WW
2021-09-06,4,18,0,0,0,0,0,0,0,0,0,0,0,1,7,16,0,0,0,0,0,0,0,5,11,0,3,0,0,2,0,0,0,12,9,1,2,0,1,0,0,0,2,29,12,0,0,37,0,33,0,0,14,0,0,23,2,1,5,0,1,3,0,75,0,11,23,10,4,0,5,6,3,1,2,2,1,2,26,4,4,6,0,8,2,18,4,1,3,0,68,WW
2021-09-07,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,7,10,6,9,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,13,7,0,27,0,0,0,0,0,12,0,34,23,2,1,5,0,1,3,0,100,0,11,12,5,3,0,4,5,3,2,1,2,1,1,52,5,4,4,1,6,3,15,2,1,4,1,99,WW
2021-09-08,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,4,48,0,0,0,0,0,0,0,25,17,21,2,1,5,0,1,2,0,34,0,8,9,2,3,0,5,4,2,1,1,2,1,1,20,4,5,3,2,5,1,16,2,6,5,1,100,WW
2021-09-08,1,6,0,0,0,3,3,2,2,0,8,15,0,12,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,15,0,0,0,0,9,1,5,0,0,0,0,0,0,0,13,9,75,6,4,16,0,3,6,0,81,0,2,2,0,1,0,3,3,1,1,0,4,3,2,59,11,2,2,1,3,1,10,1,3,3,1,100,WW
2021-09-09,1,7,0,0,0,2,3,1,0,0,12,6,13,11,20,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,18,11,0,0,0,1,0,0,7,4,0,0,0,0,2,0,0,0,0,0,72,6,4,16,0,3,6,0,64,0,1,2,0,1,0,3,3,2,0,0,5,3,3,19,18,2,1,0,2,0,8,1,2,3,2,44,WW
2021-09-10,3,14,0,0,0,1,1,0,2,1,0,17,0,23,25,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,34,0,20,10,0,0,1,10,2,0,0,0,0,3,12,0,0,9,19,80,6,5,17,0,4,6,0,61,0,2,2,0,1,0,2,3,2,1,1,3,6,2,25,15,2,1,0,3,1,13,2,2,2,2,53,WW
2021-09-11,5,25,0,0,0,0,10,2,2,0,19,34,0,15,11,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,17,20,9,25,11,0,0,2,0,12,1,2,3,0,0,3,0,0,12,0,0,83,10,6,18,0,4,6,0,55,0,3,3,1,1,0,5,7,5,1,1,4,5,3,15,15,3,2,0,3,0,13,1,1,0,0,37,WW
2021-09-12,11,44,0,0,0,0,10,0,4,0,0,38,0,0,22,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,56,30,0,0,0,1,1,18,5,0,0,0,3,4,0,0,0,0,0,77,10,14,21,0,4,6,0,54,0,9,12,1,5,0,7,56,3,2,3,4,6,7,26,27,5,3,0,5,3,17,1,2,2,3,16,WW
2021-09-13,2,11,0,0,0,0,5,1,1,2,7,29,8,17,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,14,27,18,0,0,0,0,10,1,0,0,0,5,0,0,0,0,0,0,80,7,6,17,0,3,5,0,47,0,5,4,0,1,0,3,19,1,1,1,2,2,4,8,10,1,1,0,3,1,6,1,1,0,0,13,WW
2021-09-14,1,7,0,0,0,0,4,0,0,0,0,20,6,26,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,20,19,0,0,0,1,1,9,2,2,2,0,0,0,0,0,0,0,8,74,9,5,15,0,3,5,0,49,0,6,2,0,1,0,2,7,2,0,1,2,2,1,9,12,1,1,0,2,1,5,4,1,0,0,6,WW
2021-09-15,1,5,0,0,0,4,2,2,1,0,0,25,6,7,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,14,31,28,17,0,0,1,0,12,2,0,0,2,0,4,0,0,0,0,12,74,7,5,15,0,3,5,0,47,0,4,2,0,1,0,2,7,2,0,0,2,0,2,8,16,5,0,0,2,1,4,1,1,0,1,11,WW
2021-09-16,1,6,0,0,0,0,8,0,0,1,13,10,8,12,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,10,0,0,1,1,10,3,0,0,2,3,5,0,7,10,0,0,76,6,5,17,0,3,5,0,45,0,3,1,0,0,0,3,6,2,0,1,0,1,3,6,16,6,1,0,2,0,5,1,0,2,1,19,WW
2021-09-17,1,7,0,0,0,1,4,2,5,0,0,13,7,9,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,15,19,0,2,0,0,13,4,0,0,0,0,3,0,0,13,0,0,76,6,5,19,0,4,5,0,47,0,3,1,0,0,0,2,6,2,0,1,2,1,3,8,13,4,1,0,2,0,3,2,1,1,0,12,WW
2021-09-18,2,8,0,0,0,0,5,1,1,0,7,26,0,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,36,34,9,0,0,2,2,13,4,0,0,0,3,5,0,0,0,29,0,78,8,6,18,0,4,5,0,50,0,3,1,0,0,0,3,6,2,1,1,2,2,8,7,12,6,1,0,3,1,3,0,2,0,1,6,WW
2021-09-19,3,8,0,0,0,0,6,0,2,0,8,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,100,18,10,38,0,0,0,2,14,4,6,0,0,0,3,0,11,14,0,14,81,9,5,19,0,4,5,0,47,0,3,2,0,1,0,3,6,2,1,1,4,3,4,4,18,6,1,0,2,0,7,2,0,0,1,11,WW
2021-09-20,1,5,0,0,0,1,6,0,1,0,0,21,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,33,23,0,1,0,2,10,0,0,0,4,0,0,0,6,12,0,0,72,6,4,15,0,3,5,0,50,0,2,1,0,0,0,2,4,2,1,0,1,0,1,4,6,2,0,0,2,0,3,2,0,0,0,4,WW
